book_id,title,year,country_code,country_name
11654251,Sulla convenienza ed utilità d'istituire nelle provincie venete una società contro il maltrattamento degli animali,1856,it,Italy
13592894,Nouveaux éléments de physiologie,1833,be,Belgium
11458675,L'ode Pitia I. di Pindaro,1885,it,Italy
11490274,"Korte verhandeling van God, de mensch en deszelfs welstand",1869,ne,Netherlands
13435384,Essais de philosophie et de littérature,1896,sz,Switzerland
12337450,Missale romanum,1879,fr,France
12582726,Manuel d'hygiène à l'usage des enfants et des gens du monde,1852,fr,France
13475369,Principles of Hindu and Mohammadan law,1860,enk,United Kingdom
12798559,La Vie,1877,fr,France
12663557,La Monnaie,1864,fr,France
12439258,Exposition Universelle de Vienne en 1873,1873,fr,France
11689390,Histoire de Cambrai et du Cambrèsis,1842,fr,France
12638220,Le peuple Siamois ou Thaï,1885,fr,France
11908570,Klein leesboek voor lagere scholen,1886,be,Belgium
11489462,"Die handschriftlichen gestaltungen der chanson de geste ""Fierabras"" und ihre vorstufen",1869,gw,Germany
12757785,Catalogue des indulgences du Saint Rosaire,1899,be,Belgium
11618572,Pasteur as the founder of stereo-chemistry,1897,stk,United Kingdom
12512186,Chants intimes,1896,be,Belgium
13365636,Méthodes chimiques pour la recherche des falsifications,1874,fr,France
13651604,Marchans de Naples,1838,fr,France
11579777,"Géographie militaire de l'Allemagne, de la Hollande, de la France et de la Belgique",1878,be,Belgium
13725989,Handbuch der Verwaltungslehre,1888,gw,Germany
22264513,Un mot sur les associations d'ouvriers,1860,be,Belgium
12674208,Les Oeuvres et les Hommes,1885,fr,France
12280007,Veeteelt. Het vlaamsch runderras,1893,be,Belgium
11695983,Question médico-légale de l'identité dans ses rapports avec les vices de conformation des organes sexuels,1872,fr,France
12829602,De la fièvre traumatique et de l'infection purulente,1873,fr,France
13675550,Bi-Metallism,1893,enk,United Kingdom
12467212,La strega ovvero degli Inganni de' Demoni,1864,it,Italy
12896107,Langues menacées,1901,be,Belgium
13629177,Le fonctionnaire,1854,be,Belgium
11404781,Neue Beiträge zur semitischen Sagenkunde,1893,ne,Netherlands
12975355,Peinture - sculpture,1868,fr,France
12574255,Le pas des armes de Scandricourt,1874,fr,France
12211605,Opuscula et carmina latina,1837,gw,Germany
11982055,De J-C Scaligeri poetica,1887,fr,France
13367644,"The river Congo, from its mouth to Bolobo, with a general description of the natural History and Anthropology of its Western Basin",1895,enk,United Kingdom
13011320,Das Römische Trier und die Umgegend,1852,gw,Germany
11267077,"Eléments de droit civil scandinave (Danemark, Norvège, Suède)",1901,fr,France
22170679,Transport,,fr,France
18161352,Modo de ofrecer el santo rosario,1888,be,Belgium
11673612,De la bibliographie générale au dix-neuvième siècle et plus particulièrement du manuel du libraire et de l'amateur de livres,1863,fr,France
12955385,Les rimes,1890,po,Portugal
13548586,Le calcul vectoriel et ses applications en géométrie et en mécanique,1897,fr,France
12944918,Un problème de mécanique égyptienne,1901,be,Belgium
12634261,Harry Calverley,1836,pau,United States
12128234,Nécessité d'une restauration du pouvoir temporel des papes,1890,be,Belgium
11763078,Maurice Ledroit,1883,be,Belgium
12125718,La confusion de la politique et de la religion au dix-neuvième siècle,1860,fr,France
22426311,Correspondances. Lettres à sa mère,1877,fr,France
11700369,Préparation à la première communion ou prières du chrétien,1880,be,Belgium
11687876,"Réponse à Mr. le Baron J. L. de Scherpenzeel-Heusch, sur les erreurs contenues dans sa brochure L'avenir de la Belgique",1872,be,Belgium
12962372,Appendice,1863,xx,Unknown
13706485,"Frederi Mistral, der Dichter der Provence",1899,gw,Germany
13140912,Annuaire de l'hydrothérapie,1892,fr,France
12166184,Code de la chasse,1847,be,Belgium
13042984,Eros,1838,be,Belgium
13227043,Extracto metódico de un curso completo de Derecho político y administrativo,1873,sp,Spain
12442192,Die Betheiligung des Groszherzogthums Baden an der Universalaustellung zu Paris im Jahre 1867,1867,gw,Germany
11318977,Fabrication des Etoffes,1866,fr,France
13224039,Saggio di vocabolario della gallia Cisalpina e Celtico,1856,it,Italy
13011162,De la consommation des vins de France en Angleterre,1843,fr,France
11383692,Oraison funèbre Louis XVIII,1824,fr,France
12105079,"De la Liberté, de la Méthode et de l'Esprit de Système dans l'Etude de la Nature",1869,be,Belgium
22178188,Gloria y gratitud al immortal autor del Primus Me Circumdedisti Juan Sebastian del Cano,1882,sp,Spain
13510451,Guía de la Villa y Archivo de Simancas,1885,sp,Spain
12546088,Handbuch der mechanischen Technologie,1857,gw,Germany
12459178,Lettres de Alexandre Vinet,1882,sz,Switzerland
13690201,Correspondance diplomatique de M. de Bismarck (1851-1859),1883,fr,France
11853528,"La question de la criminalité au Congrès de médecine mentale, à Anvers. Lecture faite à la Société d'anthropologie de Bruxelles, le 6 octobre 1885",1885,be,Belgium
12171344,Dissertatio inauguralis chemico-medica de Alcohole [...],1826,gw,Germany
13529221,Digt-Konst van Boileau-Despréaux (...),1810,be,Belgium
11569291,Nouvelle théorie de la formation des filons [...],1802,gw,Germany
15138176,[1734 06 23] Ordonnantie der Heeren wethouderen op het taxaet der drogen ende medicamenten raeckende de pharmacie van de apotekarissen der stadt Brussel,1734,be,Belgium
11540667,"Satires de D.J. Juvénal, traduites en vers français, avec le texte en regard, et accompagnées de notes explicatives",1825,fr,France
11974732,"Lettre du père Ventura, général de l'ordre des théatins, addressée aux rédacteurs de l'Avenir, et réponse de M. l'abbé de La Mennais à cette lettre",1831,fr,France
12518106,"L'esprit de l'histoire, ou, Lettres politiques et morales d'un père à son fils, sur la manière d'étudier l'Histoire en général, et particulièrement l'Histoire de France",1805,fr,France
15568683,Oratio in insigni basilicâ Bruxellensi S.S. Michaelis et Gudulae die V. novembris MDCCLXX. in festo Divi Caroli Borromaei habita ab Emmanuele. P.J. Rasquin .,1770,be,Belgium
11588617,Histoire des malheurs et de la captivité de Pie VII sous le règne de Napoléon Bonaparte,1814,fr,France
12728858,"Table-Talk, or, Original essays",1825,fr,France
13040461,Chrestomathie grecque par J. Bosscha (...) revue par P. J. A. Schmitz,1829,be,Belgium
13333107,Essai sur la constitution et le gouvernement du Portugal,1830,fr,France
11658726,"Diccionario manual bascongado y castellano, y elementos de Grammatica (...)",1827,fr,France
15430911,"L'Enfant gâté, ou Folette et Roger-Bontems, opera comique mêlé d'ariettes, par M. Vadé. Représenté pour la premiere fois sur le théatre de l'opera-comique le 6. septembre 1755, & depuis à Bruxelles par les comédiens français sous la protection de S.A.R",1756,be,Belgium
11937571,L'Art poétique d'Horace,1815,fr,France
11556419,"Opération césarienne, avec succès pour la mère et l'enfant, pratiquée à la maternité de Mons le 5 septembre 1877",1878,be,Belgium
11556674,Bladen over Japan,1852,ne,Netherlands
11520346,"Die Bösartigkeit der Carcinome, dargestelt als eine Folge ihrer örtlichen Destructivität",1877,gw,Germany
11918873,Essai sur la nourriture et les stations botaniques et géologiques des mollusques terrestres et fluviatiles considérées au point de vue géographique et statistique,1857,fr,France
13277969,Elogio di Michel Sammicheli architetto civile e militare [...],1814,it,Italy
11621481,Observations sur le pouvoir royal ou examen de quelques questions relatives aux droits de la couronne dans les Pays-Bas,1830,be,Belgium
13635129,"Du thé, ou nouveau traité de sa culture, sa récolte, sa préparation et ses usages",1820,fr,France
11910695,Remarques sur les caractères généraux des singes américains et Description d'un genre Nouveau (...),1828,fr,France
13136111,"Narrative of a journey in the interior of China, and of a voyage to and from that country, in the years 1816 and 1817 (...)",1819,enk,United Kingdom
17274664,De l'amblyopie alcoolique,1881,fr,France
17688383,Faits cliniques de chirurgie,1852,be,Belgium
13514958,Geschichten einiger der berühmtesten Burgen und Familien des Herzogthums Braunschweig,1844,gw,Germany
12755406,"Chartes du Hainaut de l'an 1200, en langue gauloise, françoise et latine [...]",1822,be,Belgium
13077036,"Le Conciliateur, ou l'homme aimable",1816,fr,France
13597360,Révélations puisées dans les cartons des comités de salut public ou Mémoires (inédits) de Senart,1824,fr,France
13253450,"Beiträge zur nähern Kenntnis des Gehirns in Hinsicht auf Physiologie, Medium und Chirurgie",1806,gw,Germany
15509939,"Réponse du peuple belgique au soi-disant Manifeste ou Déclaration de l'Empereur & Roi, Leopold II, se-disant Duc de Brabant, de Limbourg, de Luxembourg, de Gueldre, &c. &c",1790,be,Belgium
13194505,"Lettres sur des sujets religieux, ou, Correspondance entre un ministre dissident, à Birmingham, et un catholique romain (laique)",1829,be,Belgium
11553929,Premier système pour la suppression du mouvement de lacet des voitures de chemin de fer,1853,be,Belgium
13222602,L'ombre de Diderot et le bossu du marais,1819,fr,France
13229036,Nuovo prospetto della scienze economiche (...),1815,it,Italy
11340561,Antidote contre le somnambulisme [...],1814,be,Belgium
12406023,Studj statistici su Roma e la parte occidentale degli stati Romani,1832,it,Italy
13105122,"Sermons et discours de Ioann Levanda, archiprêtre de la cathédrale Sainte-Sophie de Kiev [Slova i Rěchi Ioanna Levandy, Protoiěreia Kiěvo-Sofiiskago Sobora]",1821,ru,Russia
12453864,Oeuvres facétieuses de Henri Delmotte,1841,fr,France
12170689,Ueber Pharmacopoeen überhaupt und die neu zu bearbeitende [...],1835,gw,Germany
11684230,Nouveau dictionnaire des secrets des arts et métiers,1825,fr,France
15771476,Le prévot de Paris (1369),1836,fr,France
12174443,Notice sur l'eau minérale de Schwalheim,1857,fr,France
12152755,"De la nouvelle école de chirurgie dentaire, ou de la guérison substituée à l'extraction",1862,be,Belgium
13330436,"La soirée amusante, ou un père à ses enfants",1809,fr,France
13556450,Lettres sur quelques antiquités d'Allemagne peu connues en France,1824,fr,France
13625138,Succincta descriptio febris epidemicae Malagae nuper saevientis() edita jussu DPetri Truxillo rerum militarium civiliumque rectoris Malaga ex hisponico in latinum versa a Iosepho Salomone Frank,1805,au,Austria
13397456,Du perfectionnement moral ou de l'éducation de soi-même,1828,be,Belgium
11780297,"A memoir of Central India, including Malwa, and adjoining provinces",1824,enk,United Kingdom
12667165,Pharmacopée universelle ou conspectus des pharmacopées [...],1828,fr,France
13083571,"Précis historique sur les fêtes, les spectacles et les réjouissances publiques (...) par Claude Ruggieri",1830,fr,France
15566065,"Christelicke gedichten ghemaeckt tot lof van t'bestandt ende vrede. Mitsgaders een Echo ofte weder-galm, op't bestandt ende vrede. Ende noch een Nederlandts wellecom-dicht. Retrograde .",1609,xx,Unknown
13292706,Observations sur l'Iliade d'Homère,1829,fr,France
12170151,The chemical decompositions of the London Pharmacopoeia,1821,enk,United Kingdom
22563242,"Le corset vert, comédie en trois actes de Pavel Sumarokov [Zelenoj Korsetʹ Komedija Vʹ trekhʹ dejstvijakhʹ Pavla Sumarokova]",1805,ru,Russia
15509832,"Rareté du numéraire dans les Provinces belgiques, ses causes, ses remèdes, &c. Ouvrage refuté par Mr. Veydt",1790,be,Belgium
18499098,"Methodus tripartita, sive Praxis brevis et clara adjuvandi agonizantes, ut piè & christianè moriantur, ex variis auctoribus, ad usum confessariorum & morientium solatium collecta, latine, gallice & flandricè. Exhibia per R.P.S.C.E. Subnectuntur aliquot resolutiones quoad sacramentorum administrationem in casu necessitatis",1701,be,Belgium
12982019,Descriptio graminum in Gallia et Germania,1802,gw,Germany
12980525,"Naturgeschichte des Hausschwammes, des Mauersalzes und des Mosaischen Häuser-Aussatzes, (...)",1809,gw,Germany
11788213,"Catalogue des ouvrages mis à l'Index, contenant le nom de tous les livres condamnés par la cour de Rome",1828,be,Belgium
18336655,"D'Amerikanen oft Alzire treur-spel. Op den zin. Dolen is Menschelyk, Vergeven Goddelyk. Door F. de la Fontaine",1739,be,Belgium
12710920,"Étude sur la fièvre puerpérale épidémique, et en particulier sur l'épidémie qui a regné à Dunkerque, du mois de juin 1854 au mois de mars 1855",1856,fr,France
11338853,Olympia,1838,au,Austria
17684784,Analyse chimique et microscopique des urines,1900,be,Belgium
12290034,Etudes sur l'article 67 du code de commerce,1856,be,Belgium
13075011,Esope à la Cour,1816,fr,France
13005794,Sechs Satiren übersetzt im Versmasze des Originals mit Anmerkungen und beigefügtem Texte,1822,gw,Germany
15508146,"[1790 05 29] Dépêche écrite par LL. AA. RR. les Sérénissimes (ci-devant) gouverneurs-généraux des Pays-Bas, au général d'artillerie, Baron de Bender, datée de Bonn, du 29 mai 1790 (veille de la conspiration de Bruxelles)",1790,be,Belgium
18430045,"Formulario y estilo curioso de escrivir cartas missivas, segun la orden que al presente se guarda: y la que deven tener qualesquier prelados, y Señores, en las que escrivieren a todo genero de personas. Hecho y recopilado de conceptos de celebres escriptores. Por Juan Vicente Peligero natural de la ciudad de Valencia",1602,be,Belgium
15200404,"Le Philinte de Moliere, ou La suite du Misanthrope, comédie, en cinq actes et en vers. Par P.F.N. Fabre-d'Eglantine. Représentée au théâtre françois, le 22 février 1790 .",1791,fr,France
13259256,Traité de la péritonite puerpérale,1830,fr,France
13027381,Recherches sur la nature et les lois de l'imagination,1807,sz,Switzerland
12293638,De la contrainte par corps en matière civile et commerciale [...],1829,fr,France
13596609,La Jeunesse du Cid,1823,fr,France
11784903,Du choléra. Origine. Propagation. Moyens préservatifs,1884,be,Belgium
12155943,Conseils pour tous sur les maladies contagieuses [...],1866,be,Belgium
13511302,"Guide des étrangers ou itinéraire de la ville d'Aix-la-Chapelle et de Borcette, avec un plan topographique, publié par J. B. De Bouge",1806,be,Belgium
12356326,"Jeanne de Vaubernier, ou la cour de Louis XV",1832,fr,France
15552831,"Mémoire du Citoyen Antoine Joseph Dominique De Braeckenier, rédacteur de l'Impartial bruxellois défendeur, contre Léonard Bourdon, actuellement en cette ville, demandeur",1796,be,Belgium
12291189,Examen du divorce [...],1816,fr,France
11286510,Verhandelingen over den Oost-Indischen Handel,1801,ne,Netherlands
12148962,"De la fièvre typhoïde et de ses manifestations congestives, inflammatoires et hémorrhagiques vers les principaux appareils de l'économie (cerveau, moelle, poumon, etc. etc.)",1858,fr,France
13070717,Itinéraire de Paris à Rouen,1828,fr,France
12190758,Observations sur l'emploi des frictions mercurielles à haute dose dans le traitement de la méningite aiguë,1845,fr,France
11931676,Ueber zwei Meeresschnecken von St-Paul,1865,au,Austria
12816807,Dictionnaire historique des ministres depuis la Révolution jusqu'en 1827,1828,fr,France
13221558,"Camera obscura, van Hildebrand (N Beets)",1853,be,Belgium
17613932,De l'ophthalmie qui règne dans l'armée belge et des moyens d'arrêter la propagation de cette maladie dans toute agglomération d'individus,1842,be,Belgium
18425911,"Lettre d'un citoyen, qui n'est ni archiviste, ni antiquaire, a son ami, le Comte de ***. En lui renvoyant la brochure de l'abbé Ghesquière, sur l'ancienne constitution des Provinces Belgiques, &c.",1790,be,Belgium
11286194,"Crimineel proces tegen Hendrik Jansen, wegens moedwilligen doodslag, aan zyne vrouw begaan (...) met aanmerkingen",1803,ne,Netherlands
12392368,Histoire de la vie et des ouvrages de J.-J. Rousseau,1822,fr,France
13043330,"Epitome linguae japonicae. Auctore Ph. Fr. de Siebold, med. docte",1826,xxu,United States
13210643,Sur l'ordre des colonnes - piliers en Egypte et ses rapports avec le second ordre égyptien et la colonne grecque,1838,it,Italy
12509346,Principales causes de la richesse ou de la misère des peuples et des particuliers,1818,fr,France
12207829,"Manuel du publiciste et de l'homme d'État, contenant les chartes et lois fondamentales, les traités, conventions et notes diplomatiques, les proclamations, actes publics et autres documens officies",1826,fr,France
15508881,Lettre d'un citoyen de Bruxelles au Comité de Gand. Messieurs ... on dit que les partis se trouvent divisés par raport au G[ene]ral Vander Mersch,1790,be,Belgium
12299252,Entretiens de village,1846,be,Belgium
12271427,Descrizione topografica fisica economica politica de reali dominj al di qua del faro nel regno delle Due Sicilie con cenni storici fin da' tempi avanti il domino de' Romani,1830,it,Italy
18410307,[1659 05 30] Ordonnantie ende reglement waer naer die cipiers van het Treurenborgh-Poorte hun sullen hebben te reguleren in't regard van de gevangene .,1717,be,Belgium
17694456,"La Commission médicale de la Province de Namur, et l'Académie royale de médecine de Belgique , à propos des accidents arrivés à Hambraine le 4 août 1856",1859,be,Belgium
11339500,Die spartanische Staatsverfassung in ihrer Entwickelung und ihrem Verfalle,1836,pl,Poland
15505473,La lanterne magique du Brabant .,1787,be,Belgium
13408564,Les mois,1825,fr,France
13143113,Descrizione delle pitture del Campo Santo di Pisa,1829,it,Italy
12679390,"Remarques inédites du président Bouhier, de Breitinger et du Père Oudin sur quelques passages d'Horace [...]",1807,fr,France
12298222,De la Servitude Volontaire ou le contr'un,1836,be,Belgium
12239340,The miscellaneous works and novels of R. C. Dallas,1813,enk,United Kingdom
12309375,"Lamuel, ou le Livre du Seigneur",1816,be,Belgium
13027886,Histoire diplomatique de Martin Behaim,1803,au,Austria
18286965,"Het recht domaniael van syne majesteyt in desen hertoghdomme van Brabant, midtsgaders het gesagh, bewin, ende hanteringe die desaengaende zyn hebbende die Raedt ende Rentmeester generael, ende de gesworene erflaeten desselfs Hooft Thol-camere binnen Brussele. By een gevoeght door den greffier der selver Camere D.F. Martinez",1692,be,Belgium
12137464,Histoire de l'ophthalmie des armées,1841,be,Belgium
11914077,Historia molluscorum Sveciae [...],1822,sz,Switzerland
12755658,"Exhaure, ou dessèchement des houillières et description du Flénu avec ses accidens [...]",1823,be,Belgium
13078278,Orphanis,1813,fr,France
13028683,Ueber die Staatswissenschaft,1820,gw,Germany
14988554,"Les dettes, comédie, en deux actes et en proses, mêlée d'ariettes; par Mr. Champein. Représentée pour la première fois, par les comédiens italiens ordinaires du Roi, le 8 mars 1787",1787,fr,France
13550704,"De 47e Propositie van Euclides, of, Het leerstuk van Pythagoras",1827,ne,Netherlands
11312867,Le fabuliste des enfans ou des adolescens ou fables nouvelles [...],1812,fr,France
13332971,"Examen historique de la révolution espagnole suivi d'observations sur l'esprit public, la religion [...]",1823,fr,France
12428009,Jeanne d'Arc,1828,be,Belgium
13114454,"Siége de la citadelle d'Anvers, poème dédié à l'Armée Française",1833,sz,Switzerland
13462203,"The history of Persia, from the most early period to the present time",1815,enk,United Kingdom
11913398,Catalogue synonmique et raisonné des testacés fossiles recueillis dans les faluns miocènes des communes de La Brède et de Saucats,1873,fr,France
13661458,Narrative of a pedestrian Journey through Russia and Siberian Tartary,1824,enk,United Kingdom
11288125,Correspondance secrète entre Napoléon Buonaparte et Reys le véridique (...) ou Bibliothèque de l'homme d'Etat,1814,fr,France
22730184,Nouvel Appendice à la Bibliographie Douaisienne; de M. Duthilloeul,1851,be,Belgium
11938983,History of Spanish and Portuguese literature,1823,enk,United Kingdom
12802062,"La Henriade travestie en vers burlesques, avec des notes historiques et critiques",1822,fr,France
13239859,Les femmes grecques aux dames françaises,1826,fr,France
15492303,"Avertissement. Les Etats de Flandre, les Etats respectives du Pays-Bas ont reçus certain Manifeste au nom de S.M. le Roi Léopold, lequel ayant été rendu public par la presse, on y voit, qu'après tant de sang repandu pour  notre Religion & notre Liberté, l'on propose au Peuple Belgique le même Gouvernement qui a donnés lieu & qui a été la pierre fondamentale de notre malheur (...)",1790,be,Belgium
11344772,"Réponse au mémoire adressé le 14 janvier 1837, par Mr. L. Ocreman, curé de l'église de Saint-Claire, a MM. les bourgmestre et échevins de cette ville",1837,be,Belgium
13327253,Généalogie de l'instruction moderne,1829,be,Belgium
13189383,Notices diverses présentées à la Commission royale d'Histoire de Belgique,1850,be,Belgium
11568978,Observations obstétricales,1878,be,Belgium
15803771,"Les Savoyardes, ou La continence de Bayard. Comédie en un acte, en prose, mêlée d'ariettes, par M. de Piis, musique de M. de Propiac, représentée pour la première fois par les comédiens italiens ordinaires du Roi, le 30 mai 1789 .",1789,fr,France
18395999,Augurii Gislenii Busbequii Epistolarum legationis gallicae libri II. Ad Maximilianum II. et Rudolphum II. Romanorum Imperatores. E bibliotheca Io. Bapt. Hovvvaert I.C. Patricii Bruxell,1632,be,Belgium
15509481,"Mon Général, je reçois à l'instant la lettre de V.E. au moment que nous venons de rentrer, nos postes avancés ayant été attaqués cette nuit par une partie des ennemis de Ghoen & Javet",1790,be,Belgium
11552832,"Traité du fusil de chasse et moyens d'en améliorer la portée, le fini et la durée suivis de quelques considérations sur la manière d'éviter les accident, d'une méthode de tir au pistole, d'un recueil d'épreuves et de manipulations employées dans les manufactures d'armes, et enfin, de recettes utiles au chasseur pour entretenir la santé des cheins sans le secours d'un homme de l'art. Dédié à S. M. Léopold Ier roi des Belges, et à LL. AA. RR. Mgr le duc de Brabant et le comte de Flandre",1851,be,Belgium
13471006,Description historique et pittoresque de l'église cathédrale de Saint Bavon [...],1819,be,Belgium
12161480,Mémoire sur la cure des Pieds-bots,1838,fr,France
13241731,L'Inde pittoresque,1840,fr,France
15589584,"Vermaeckelycke kluchte van eenen boer, ende eenen Ros-Cammer ... ; [Nieuw liedeken. Tot lof van een fraey meysken. Stemme: Van Caecelia ...] ; [Chronyke vande princepaelste geschiedenissen, voorgevallen t'sedert september 1730. tot october 1731 ...]",1731,be,Belgium
13523918,A rough sketch of the field of Waterloo,1839,be,Belgium
12138317,Du catarrhe du sac lacrymal et de ses complications,1873,be,Belgium
12358710,Les Belles Femmes de Paris,1839,fr,France
12359151,Iris,1894,be,Belgium
11643312,Manuel des bandages à l'usage des étudians en médecine,1827,be,Belgium
11688025,"Anthologie morale ou traité des devoirs envers Dieu, la patrie, le souverain et la société [...]",1834,be,Belgium
12160975,"Histoire de la lithotritie, précédée de réflexions sur la dissolution des calculs urinaires [...]",1839,fr,France
12711716,La nature considérée comme force instinctive des organes,1846,be,Belgium
12360294,Forte-spada l'Aventurier,1845,fr,France
12000148,Dal Saggio sopra l'origine unica delle cifre e lettere di tutti i popoli per M. De Paravey,1826,fr,France
11814852,Discours de ce qu'a fait en France le héraut d'Angleterre et la réponse que lui a faite le roi le 7 juin 1557,1841,fr,France
18256479,Pro victoriis hoc auspicato anno divinitus partis Deo Opt. Max. Ferdinando Austriaco gratiae sine panegyricus eucharis ... Ernesto Vaenio jurisconsulto Monetae Regis praefecto plausus chorago .,1638,be,Belgium
12158135,Etude sur la laryngite syphilitique secondaire [...],1880,fr,France
13073096,Le Galant Jardinier,1816,fr,France
12240864,Vies des savants illustres depuis l'antiquité jusqu'au dix-neuvième siècle,1877,fr,France
13294545,Scènes populaires montoises,1834,be,Belgium
12141633,"Rapport sur les hospices d'aliénés de l'Angleterre, de la France et de l'Allemagne",1842,be,Belgium
11592049,Oden,1814,gw,Germany
18249428,Sidronii Hosschii e Societate Iesu Elegiae de Christo patiente,1649,be,Belgium
13158895,Rapport verbal sur les antiquités de Trèves et de Mayence,1843,fr,France
11913150,"Essai d'un catalogue des mollusques, marins, terrestres et fluviatiles vivant dans les environs de Cherbourg et de Valognes",1860,fr,France
22555002,"Collection des mémoires relatifs a l'histoire de France, depuis l'avénement de Henri IV jusqu'a la paix de Paris conclue en 1763 [...] par messieurs A. Petitot et Monmerqué. Tomes LV [-LVII].  [Mémoires du Duc de Guise ;  Mémoires du Maréchal de Gramont ; Mémoires des divers emplois et des principales actions du Maréchal du Plessis]",1826,fr,France
13330404,"Le quadrille des enfans, ou système nouveau de lecture (...) avec figures en taille-douce",1798,sz,Switzerland
13401752,Le Danube allemand et l'Allemagne du Sud,1863,fr,France
12214467,La Mort de Jeanne d'Arc,1807,fr,France
11739247,Recherches sur deux monuments antiques de la Colonie de Nimes,1803,fr,France
12202212,"Nouvelle Histoire de France de le Ragois [...], suivie d'un Abrégé de l'histoire romaine, ancienne, poétique et de la Géographie",1833,fr,France
15480075,La reliure,1894,fr,France
13540814,"Recueil de thèmes, d'exercices et de versions, pour faciliter l'étude de la langue hollandaise",1824,be,Belgium
12861692,La confession Auriculaire est une dangereuse folie,1840,fr,France
11951722,"Catalogue d'une collection précieuse, et du plus beau choix, de tableaux des trois écoles, dessins et aquarelles, bronzes, marbres précieux, lapis, agathes, tabatières, ivoire, etc., etc. composant le cabinet de M. Lapeyrière",1817,fr,France
13633872,Code de la pêche fluviale,1829,fr,France
13156156,Une monnaie de Blankenberg,1858,be,Belgium
12151233,De la valeur des bains froids dans le traitement de la fièvre typhoïde,1874,fr,France
12299832,Oui et non au sujet des Ultramontains et des Gallicans,1845,fr,France
12408801,Eclisse solare del giorno 18 giugno 1860,1860,xx,Unknown
11703282,Zoonomia ovvero leggi della vita organica di Erasmo Darwin [...],1803,it,Italy
12424452,"Avant, pendant et après",1828,be,Belgium
11734618,Letter-kundigen brief geschreven aen de Kersouwieren van oudenaerden Den 16 evan Wyu-maend,1814,be,Belgium
15514048,"(N°. I.) Le Pere Duchesne, fumant une pipe dans un staminet à Bruxelles",1792,be,Belgium
11556537,Reseña histórica de los monumentos que existen en la insigne ciudad de Alcala de Henares,1863,sp,Spain
13532899,Manuel du Bibliographe normand ou Dictionnaire bibliographique et historique des ouvrages et des auteurs de la Normandie,1858,fr,France
13732370,"Afrika von Süd nach West und von West nach Ost endlich einmal durchkreuzt, oder Kurze Uebersicht der Missionsreisen und Entdeckungen des Dr. Livingston durch [...]",1857,gw,Germany
13396259,Monumenti scelti Borghesiani,1837,it,Italy
11919482,Sur les migrations anciennes des mammifères de l'epoque actuelle [...],1858,fr,France
11795091,Nouvelle flore des environs de Paris,1821,fr,France
