book_id,title,year,language,publisher_name_cleaned,period
12132733,Grande question au XIXe siècle,1855,fre,,1831-1860
12830674,Aperçu sur les institutions subsidiaires pour les ouvriers attachés aux établissements métallurgiques en Russie,1876,fre,,1861-1890
11493695,Au Coin du feu,1876,fre,,1861-1890
13696100,Das ethnographische Verhältniss der Kelten und Germanen nach den Ansichten der Alten und den sprachlichen überrestten,1857,ger,Voigt & Günther,1831-1860
12227120,Storia del reame di Napoli dal 1734 sino al 1825,1848,ita,,1831-1860
12504828,Attila dans les Gaules en 451,1833,fre,,1831-1860
11841367,"Société générale des agglomérés magnésiens, Brevetés s. g. d. g. en France et à l'étranger",1875,fre,,1861-1890
11449003,Lieder Guillems IX,1848,ger,,1831-1860
11436804,Sommaire du cours de notariat,1858,fre,Labroue & Cie,1831-1860
13560173,Annales Ardennaises,1861,fre,,1861-1890
12262514,"Cour d'appel de Gand. En cause de M. Hyacinthe Lhoneux-Detru, Banquier à Huy, Appelant d'un jugement du Tribunal de Commerce de Gand, du 29 Décembre 1855, contre MM. les curateurs a la faillite du sieur Zaman, ci-devant négociant-spéculateur, Intimés",1857,fre,L. Hebbelynck,1831-1860
11957020,Études morales et littéraires,1887,fre,,1861-1890
12045646,Pour l'inventeur,1890,fre,,1891-1901
12984328,Lettres du baron de Marchant sur la numismatique et l'histoire,1851,fre,,1831-1860
12138337,"Extraits de l'article publié par Monsieur Édouard Laboulaye (aujourd'hui professeur de législation comparée au Collége de France) dans la Revue de Législation, t. 24, septembre et décembre, p. 289-370, sous ce titre : Quelques Réflexions sur l'Enseignement du Droit en France, etc",1839,fre,,1831-1860
11767356,Servitudes militaires,1855,fre,,1831-1860
12170331,"Le lapin domestique, nouveau moyen d'industrie appliqué à toutes les fortunes et à toutes les intelligences",1838,fre,Imprimerie De Madame Veuve Poussin,1831-1860
13464625,Bulletin monumental publié sous les auspices de la société française d'archéologie pour la conservation des monuments historiques,1895,fre,Alphonse Picard & Fils,1891-1901
12217172,Patria e biografia Del Grande Ammiraglio d. Cristoforo Colombo,1853,ita,,1831-1860
11811220,Recherches anatomiques sur les organes végétatifs de l'urtica dioica,1885,fre,,1861-1890
13481292,Valentinelli Giuseppe degli studi sul Friuli,1856,ita,,1831-1860
13350367,Variétés littéraires,1889,fre,,1861-1890
12126392,Roger en Raoul,1890,dut,A. Siffer,1891-1901
11900402,Le gallerie e i Musei di Firenze,1875,ita,,1861-1890
12264611,Het rijk der hemelen,1890,dut,J. B. Istas,1891-1901
22111343,Drei Monate in der libyschen Wüste,1875,ger,,1861-1890
12034997,Un magistrat français au commencement du XVIIIe siècle,1888,fre,Fonteyn,1861-1890
11518224,"Code des voyageurs, hôteliers et aubergistes",1877,fre,"Lespineux, Victor",1861-1890
11448868,Histoire des votes des représentants du peuple,1851,fre,,1831-1860
12332549,"Curiosités historiques sur Louis XIII, Louis XIV, Louis XV, Mme de Maintenon, Mme de Pompadour, Mme du Barry, etc",1864,fre,,1861-1890
12582186,Traité de l'expropriation pour cause d'utilité publique,1836,fre,,1831-1860
13702261,Histoire et description de la Basse Cochinchine: pays de Gia-Dinh,1864,fre,Imprimerie Impériale,1861-1890
13210012,Visites et études de S.A.I. le prince Napoléon au palais de l'industrie,1855,fre,,1831-1860
22099729,Les saisons,1834,fre,,1831-1860
12111076,Les origines de l'eglise de Tours,1869,fre,Bouserez,1861-1890
12364974,Guide de la jeune ménagère,1894,fre,Joseph Van In & Cie,1891-1901
13602008,Les tableaux de Rubens dans l'église de l'Oratoire à Rome,1882,fre,Imprimerie Veuve De Backer,1861-1890
13514261,Obras poeticas de Diego Hurtado de Mendoza,1877,spa,,1861-1890
12653326,Madame Surinet-Durand officier d'Académie,1898,fre,,1891-1901
22239173,Conversations-Lexikon,1882,ger,F.A. Brockhaus,1861-1890
12451844,Traité de thérapeutique physiologique,1895,fre,De Erven F. Bohn,1891-1901
13134569,"Histoire de Soulavie (naturaliste, diplomate, historien)",1893,fre,,1891-1901
13355409,"Histoire économique de la propriété, des salaires, des denrées et de tous les prix en général",1894,fre,,1891-1901
12235763,"De la compensation en droit romain, du compte courant en droit français",1879,fre,,1861-1890
12805836,Les salons de Paris et la Societé parisienne sous Napoléon III,1868,fre,,1861-1890
11697487,La culture intensive de l'oeuf et son incubation,1878,fre,,1861-1890
13498850,Lettres d'Auguste Comte fondateur de la religion universelle et premier grand-prêtre  de l'humanité a Henry Edger et a M. John Metcalf,1889,fre,,1861-1890
12360425,La Franc-Maçonnerie moderne,1894,fre,Fischbacher,1891-1901
12352873,De deugd voor alle staten,1894,dut,,1891-1901
12877293,Organisation des cadres de l'armée sur le pied de paix d'après les arrêtés royaux en vigueur à la date du 1er novembre 1900,1900,fre,E. Guyot,1891-1901
13648179,De l'administration de la ville de Londres,1863,fre,,1861-1890
22250149,La jeunesse de l'Impératrice Joséphine,1891,fre,"Dentu, Edouard",1891-1901
12754923,"Le travail, loi de la vie et de l'éducation",1900,fre,,1891-1901
11957850,"Une dévotion chère à Marie, ou Le jardin aux roses de Notre-Dame",1887,fre,,1861-1890
12260702,Archéologie religieuse,1869,fre,,1861-1890
13288613,Le commerce extérieur et la politique de la France,1848,fre,,1831-1860
11842610,Mijnheer Roosdonck gaat slapen,1885,dut,Lodewijk Janssens,1861-1890
12738269,Celles qu'épouseront nos fils,1899,fre,Georges Balat,1891-1901
13278581,"Le livre du diable, recueil de Satires et de Pamphlets sur les hommes et les choses de la Révolution Belge",1848,fre,,1831-1860
12559570,Giunte e correzioni alla Lettera A della Bibliografia Siciliana,1881,ita,,1861-1890
11939495,Collezione degli articoli di economia politica e statistica civile,1839,ita,Stamperia Guasti,1831-1860
12101977,Over de geuzen. Inneming van den Briel (1 April 1572),1872,dut,B.J. Mees,1861-1890
12527847,Réglementation des mines et carrières à l'étranger,1896,fre,,1891-1901
11664391,Epernay et l'abbaye de Saint-Martin de cette ville,1869,fre,,1861-1890
13698132,Essai sur la géographie de l'auvergne,1898,fre,Librairie Hachette & Cie,1891-1901
13028209,De l'Avenir de la Littérature française,1837,fre,,1831-1860
13221334,"A discriptive, explanatory, and critical, catalogue of fifty of the earliest pictures contained in the national Gallery of Great Britain",1834,eng,,1831-1860
11661612,Du droit de fondation,1857,fre,Weissenbruch,1831-1860
12454260,Charlemagne,1877,fre,,1861-1890
11654399,Et après ? What next-and next ?,1856,fre,"Bluff, Adolphe",1831-1860
13434965,La famille et la jeunesse de J.-J. Rousseau,1896,fre,Librairie Hachette & Cie,1891-1901
12841004,L'incendie de l'opéra,1896,fre,,1891-1901
11717077,Caisse de retraite,1891,fre,Typographie De P. Weissenbruch,1891-1901
13604492,Vondel et la Belgique,1887,fre,,1861-1890
12055380,Satires et poésies diverses,1852,fre,,1831-1860
12608659,"The origin, progress, and present condition of the fine arts in Great Britain and Ireland",1841,eng,,1831-1860
12457043,Théorie de la formation du globe,1867,fre,Gounouilhou,1861-1890
12040415,Manuel pour servir à la préparation de l'examen diplomatique,1869,fre,,1861-1890
12586168,Etude historique sur la prophylaxie et le traitement du Choléra,1884,fre,G. Masson,1861-1890
12586168,Etude historique sur la prophylaxie et le traitement du Choléra,1884,fre,Librairie Marseillaise,1861-1890
12807640,Noël le Mire et son oeuvre,1875,fre,,1861-1890
22418918,Verspreide en nagelaten poëzy,1886,dut,H.D. Tjeenk Willink,1861-1890
12238472,Résultats scientifiques et pratiques destinés à la construction des machines,1868,fre,,1861-1890
22120643,Les institutions ouvrières de la Suisse,1867,fre,,1861-1890
12021710,Regulations respecting the navigation of channels at mouth of the Mississipi river,1874,eng,,1861-1890
13649323,A viagem da India,1896,por,Imprensa Nacional,1891-1901
12555624,Lecture et rédaction,1897,fre,Balon-Vincent,1891-1901
22091068,"Oeuvres choisies, mémoire et correspondance de Bertin du Rocheret",1865,fre,,1861-1890
13436304,Discussions du code Napoléon dans le conseil d'état (...),1808,fre,,1801-1830
12614108,Enea Vico e l'antico museo estense delle medaglie,1873,ita,,1861-1890
11278860,Insektenschaden im Walde,1892,ger,J. F. Richter,1891-1901
22069439,Geschichte der familie Schenk von Nydeggen,1860,ger,,1861-1890
13664296,Anthologie grecque,1863,fre,Librairie De L. Hachette & Cie,1861-1890
11700409,Vade Mecum du membre visiteur de la Société de Saint Vincent-de- Paul à Gand,1880,fre,,1861-1890
12840898,Ark van Noë,1897,dut,Belgische Boekhandelmaatschappij,1891-1901
12168641,"Mémoire sur l'amélioration des moutons, des boeufs et des chevaux",,fre,Mme Huzard,
13116535,"Droit romain, De la negotiorum gestio
Droit français, Commentaire de la loi du 24 juillet 1889",1892,fre,A. Bonnaviat,1891-1901
12929945,Marie Stuart,1889,fre,Perrin & Cie,1861-1890
13482931,Hymni Homerici,1860,multiple languages,"Teubneri, B.G.",1861-1890
12664581,L'insuffisance financière,1863,fre,,1861-1890
22174649,Jean-Paul Marat,1880,fre,,1861-1890
12772400,"La pauvreté, sa mission dans l'Église & dans le monde",1899,fre,L. & H. Casterman,1891-1901
12099512,Iconographie chrétienne de Belgique,1850,fre,,1831-1860
12397599,En faveur du Congo et contre sa reprise immédiate,1895,fre,,1891-1901
12167526,Remy's Fischvermebung bis in 's Unendliche durch die künstliche Befruchtung des Rogens mittelst der Milchaus deb Französischen,1861,ger,"Boigt, Bernhard Friedrich",1861-1890
11688120,De la majorité civile sous le régime des coutumes en pays de Hainaut,1872,fre,Toint-Scohier,1861-1890
11716408,Die Arbeiterfrage unter dem Gesichtspunkte des Vereinrechtes,1873,ger,"Cotta, Johann Georg Von",1861-1890
13254176,"The physiology of the foetus, liver and Spleen",1831,eng,,1831-1860
11424504,Grundzüge zum System der Philosophie,1833,ger,Mohr,1831-1860
13372664,Histoire des sciences sous Napoléon Bonaparte,1889,fre,Savine,1861-1890
12721536,Practisch rekenboek voor de middelklas der lagere scholen (aangenomen door de bisschoppelijke school-commissie),1899,dut,I. Vanderpoorten,1891-1901
11959386,Manuel du microscope dans ses applications au diagnostic et à la clinique,1873,fre,G. Masson,1861-1890
17160611,Cours d'apologétique chrétienne,1886,fre,Decallonne-Liagre,1861-1890
17160611,Cours d'apologétique chrétienne,1886,fre,Bray & Retaux,1861-1890
12458887,Code de la législation forestière,1883,fre,,1861-1890
12438570,Oefeningen op de nederlandsche spraakkunst,1895,dut,Windels,1891-1901
22288578,Note sur l'erreur probable d'un passage observé à la lunette méridienne de l'observatoire royal de Bruxelles,1853,fre,,1831-1860
13711195,Napoléon et l'Empire,1900,fre,"Lecomte, Louis-Henry",1891-1901
13711195,Napoléon et l'Empire,1900,fre,"Raux, Jules",1891-1901
22049585,Art de parler et d'écrire ou traité de rhétorique générale,1833,fre,,1831-1860
12716699,De l'efficacité des feuilles de Houx (Ilex aquifolium) dans le traitement des fièvres intermittentes,1831,fre,,1831-1860
12997037,Droit romain. Mandatum pecuniae credendae. Droit français. Effets du cautionnement en droit civil,1888,fre,,1861-1890
12060019,Analysis and review of the Blue Book of the royal commission on Capital punishment,1866,eng,,1861-1890
12426647,"Recueil méthodique d'applications renfermant 2,700 problèmes d'arithmétique",1895,fre,Ad. Westmael-Charlier,1891-1901
11654251,Sulla convenienza ed utilità d'istituire nelle provincie venete una società contro il maltrattamento degli animali,1856,ita,,1831-1860
13592894,Nouveaux éléments de physiologie,1833,fre,J. B. Tircher,1831-1860
11458675,L'ode Pitia I. di Pindaro,1885,ita,,1861-1890
11490274,"Korte verhandeling van God, de mensch en deszelfs welstand",1869,lat,,1861-1890
13435384,Essais de philosophie et de littérature,1896,fre,Félix Alcan,1891-1901
12337450,Missale romanum,1879,lat,Lefebvre & Soc,1861-1890
12582726,Manuel d'hygiène à l'usage des enfants et des gens du monde,1852,fre,,1831-1860
13475369,Principles of Hindu and Mohammadan law,1860,eng,,1861-1890
12798559,La Vie,1877,fre,,1861-1890
12663557,La Monnaie,1864,fre,,1861-1890
12439258,Exposition Universelle de Vienne en 1873,1873,fre,,1861-1890
11689390,Histoire de Cambrai et du Cambrèsis,1842,fre,,1831-1860
12638220,Le peuple Siamois ou Thaï,1885,fre,,1861-1890
11908570,Klein leesboek voor lagere scholen,1886,dut,"S. Leliaert, A. Siffer & Co",1861-1890
11489462,"Die handschriftlichen gestaltungen der chanson de geste ""Fierabras"" und ihre vorstufen",1869,ger,F.C.W. Vogel,1861-1890
12757785,Catalogue des indulgences du Saint Rosaire,1899,fre,,1891-1901
11618572,Pasteur as the founder of stereo-chemistry,1897,eng,,1891-1901
12512186,Chants intimes,1896,fre,,1891-1901
13365636,Méthodes chimiques pour la recherche des falsifications,1874,fre,,1861-1890
13651604,Marchans de Naples,1838,fre,Maison Silvestre,1831-1860
11579777,"Géographie militaire de l'Allemagne, de la Hollande, de la France et de la Belgique",1878,fre,Bruck,1861-1890
13725989,Handbuch der Verwaltungslehre,1888,ger,,1861-1890
22264513,Un mot sur les associations d'ouvriers,1860,fre,,1861-1890
12674208,Les Oeuvres et les Hommes,1885,fre,,1861-1890
12280007,Veeteelt. Het vlaamsch runderras,1893,dut,"Weissenbruch, P.",1891-1901
11695983,Question médico-légale de l'identité dans ses rapports avec les vices de conformation des organes sexuels,1872,fre,Librairie J.-B. Baillière & Fils,1861-1890
12829602,De la fièvre traumatique et de l'infection purulente,1873,fre,,1861-1890
13675550,Bi-Metallism,1893,eng,,1891-1901
12467212,La strega ovvero degli Inganni de' Demoni,1864,ita,,1861-1890
12896107,Langues menacées,1901,fre,Typographie De P. Weissenbruch,1891-1901
13629177,Le fonctionnaire,1854,fre,"Rastoul De Mongeot, Alphonse-Simon",1831-1860
11404781,Neue Beiträge zur semitischen Sagenkunde,1893,fre,E.J. Brill,1891-1901
12975355,Peinture - sculpture,1868,fre,,1861-1890
12574255,Le pas des armes de Scandricourt,1874,fre,,1861-1890
12211605,Opuscula et carmina latina,1837,lat,Aulica Waltheria,1831-1860
11982055,De J-C Scaligeri poetica,1887,lat,Librairie Hachette & Cie,1861-1890
13367644,"The river Congo, from its mouth to Bolobo, with a general description of the natural History and Anthropology of its Western Basin",1895,eng,,1891-1901
13011320,Das Römische Trier und die Umgegend,1852,ger,Kommissionsverlag Der Fr. Lintz'Schen Buchhandlung,1831-1860
11267077,"Eléments de droit civil scandinave (Danemark, Norvège, Suède)",1901,fre,,1891-1901
22170679,Transport,,fre,,
18161352,Modo de ofrecer el santo rosario,1888,spa,"Societatis S. Joannis Evangelistae Desclée, Lefèbvre & Soc.",1861-1890
11673612,De la bibliographie générale au dix-neuvième siècle et plus particulièrement du manuel du libraire et de l'amateur de livres,1863,fre,Typographie Hennuyer,1861-1890
12955385,Les rimes,1890,fre,"Rooses, Max",1891-1901
13548586,Le calcul vectoriel et ses applications en géométrie et en mécanique,1897,fre,,1891-1901
12944918,Un problème de mécanique égyptienne,1901,fre,Alfred Vromant & Cie,1891-1901
12634261,Harry Calverley,1836,eng,,1831-1860
12128234,Nécessité d'une restauration du pouvoir temporel des papes,1890,fre,Société Belge De Librairie,1891-1901
11763078,Maurice Ledroit,1883,fre,,1861-1890
12125718,La confusion de la politique et de la religion au dix-neuvième siècle,1860,fre,Librairie De Ch. Meyrueis & Ce,1861-1890
22426311,Correspondances. Lettres à sa mère,1877,fre,,1861-1890
11700369,Préparation à la première communion ou prières du chrétien,1880,multiple languages,"Polleunis, Ceuterick & Lefébure",1861-1890
11687876,"Réponse à Mr. le Baron J. L. de Scherpenzeel-Heusch, sur les erreurs contenues dans sa brochure L'avenir de la Belgique",1872,fre,,1861-1890
12962372,Appendice,1863,fre,,1861-1890
13706485,"Frederi Mistral, der Dichter der Provence",1899,ger,N.G. Elwert'Sche Verlagsbuchhandlung,1891-1901
13140912,Annuaire de l'hydrothérapie,1892,fre,,1891-1901
12166184,Code de la chasse,1847,fre,Imprimerie Des Frères Bevernaege,1831-1860
13042984,Eros,1838,ger,Scheitlin,1831-1860
13227043,Extracto metódico de un curso completo de Derecho político y administrativo,1873,spa,,1861-1890
12442192,Die Betheiligung des Groszherzogthums Baden an der Universalaustellung zu Paris im Jahre 1867,1867,ger,,1861-1890
11318977,Fabrication des Etoffes,1866,fre,,1861-1890
13224039,Saggio di vocabolario della gallia Cisalpina e Celtico,1856,ita,Societa Typografica De Classici Italiani,1831-1860
13011162,De la consommation des vins de France en Angleterre,1843,fre,,1831-1860
11383692,Oraison funèbre Louis XVIII,1824,fre,,1801-1830
12105079,"De la Liberté, de la Méthode et de l'Esprit de Système dans l'Etude de la Nature",1869,fre,,1861-1890
22178188,Gloria y gratitud al immortal autor del Primus Me Circumdedisti Juan Sebastian del Cano,1882,spa,,1861-1890
13510451,Guía de la Villa y Archivo de Simancas,1885,spa,,1861-1890
12546088,Handbuch der mechanischen Technologie,1857,ger,,1831-1860
12459178,Lettres de Alexandre Vinet,1882,fre,,1861-1890
13690201,Correspondance diplomatique de M. de Bismarck (1851-1859),1883,fre,"E. Plon, Nourrit & Cie",1861-1890
11853528,"La question de la criminalité au Congrès de médecine mentale, à Anvers. Lecture faite à la Société d'anthropologie de Bruxelles, le 6 octobre 1885",1885,fre,Imprimerie De F. Hayez,1861-1890
11853528,"La question de la criminalité au Congrès de médecine mentale, à Anvers. Lecture faite à la Société d'anthropologie de Bruxelles, le 6 octobre 1885",1885,fre,H. Lamertin,1861-1890
12171344,Dissertatio inauguralis chemico-medica de Alcohole [...],1826,lat,,1801-1830
13529221,Digt-Konst van Boileau-Despréaux (...),1810,dut,,1801-1830
11569291,Nouvelle théorie de la formation des filons [...],1802,fre,,1801-1830
15138176,[1734 06 23] Ordonnantie der Heeren wethouderen op het taxaet der drogen ende medicamenten raeckende de pharmacie van de apotekarissen der stadt Brussel,1734,dut,,1600-1750
11540667,"Satires de D.J. Juvénal, traduites en vers français, avec le texte en regard, et accompagnées de notes explicatives",1825,fre,"Berquet, Théophile",1801-1830
11974732,"Lettre du père Ventura, général de l'ordre des théatins, addressée aux rédacteurs de l'Avenir, et réponse de M. l'abbé de La Mennais à cette lettre",1831,fre,Lefebvre-Duquenne,1831-1860
12518106,"L'esprit de l'histoire, ou, Lettres politiques et morales d'un père à son fils, sur la manière d'étudier l'Histoire en général, et particulièrement l'Histoire de France",1805,fre,"Nyon, Veuve Jean-Luc Iii",1801-1830
15568683,Oratio in insigni basilicâ Bruxellensi S.S. Michaelis et Gudulae die V. novembris MDCCLXX. in festo Divi Caroli Borromaei habita ab Emmanuele. P.J. Rasquin .,1770,lat,"Vleminckx, Henri",1751-1800
11588617,Histoire des malheurs et de la captivité de Pie VII sous le règne de Napoléon Bonaparte,1814,fre,"Le Prieur, F.",1801-1830
12728858,"Table-Talk, or, Original essays",1825,multiple languages,Galignani,1801-1830
13040461,Chrestomathie grecque par J. Bosscha (...) revue par P. J. A. Schmitz,1829,fre,"Brest Van Kempen, Jacobus Johannes",1801-1830
13333107,Essai sur la constitution et le gouvernement du Portugal,1830,fre,"Heideloff, Charles",1831-1860
11658726,"Diccionario manual bascongado y castellano, y elementos de Grammatica (...)",1827,multiple languages,Juan Manuel De La Lama,1801-1830
15430911,"L'Enfant gâté, ou Folette et Roger-Bontems, opera comique mêlé d'ariettes, par M. Vadé. Représenté pour la premiere fois sur le théatre de l'opera-comique le 6. septembre 1755, & depuis à Bruxelles par les comédiens français sous la protection de S.A.R",1756,fre,"Boucherie, Jean-Joseph",1751-1800
11937571,L'Art poétique d'Horace,1815,multiple languages,,1801-1830
11556419,"Opération césarienne, avec succès pour la mère et l'enfant, pratiquée à la maternité de Mons le 5 septembre 1877",1878,fre,H. Manceaux,1861-1890
11556674,Bladen over Japan,1852,dut,Gebroeders Belinfante,1831-1860
11520346,"Die Bösartigkeit der Carcinome, dargestelt als eine Folge ihrer örtlichen Destructivität",1877,ger,,1861-1890
11918873,Essai sur la nourriture et les stations botaniques et géologiques des mollusques terrestres et fluviatiles considérées au point de vue géographique et statistique,1857,fre,"Lafargue, Th.",1831-1860
13277969,Elogio di Michel Sammicheli architetto civile e militare [...],1814,ita,Nella Stamperia De Romanis,1801-1830
11621481,Observations sur le pouvoir royal ou examen de quelques questions relatives aux droits de la couronne dans les Pays-Bas,1830,fre,Hauman,1831-1860
13635129,"Du thé, ou nouveau traité de sa culture, sa récolte, sa préparation et ses usages",1820,fre,Lenormant,1801-1830
11910695,Remarques sur les caractères généraux des singes américains et Description d'un genre Nouveau (...),1828,fre,,1801-1830
13136111,"Narrative of a journey in the interior of China, and of a voyage to and from that country, in the years 1816 and 1817 (...)",1819,eng,"Longman, Hurst, Rees, Orme & Brown",1801-1830
17274664,De l'amblyopie alcoolique,1881,fre,Germer Baillière,1861-1890
17688383,Faits cliniques de chirurgie,1852,fre,"Palante, Félix",1831-1860
17688383,Faits cliniques de chirurgie,1852,fre,"Denoel, Auguste",1831-1860
13514958,Geschichten einiger der berühmtesten Burgen und Familien des Herzogthums Braunschweig,1844,ger,,1831-1860
12755406,"Chartes du Hainaut de l'an 1200, en langue gauloise, françoise et latine [...]",1822,fre,"Hoyois, Henri-Joseph",1801-1830
13077036,"Le Conciliateur, ou l'homme aimable",1816,fre,"Égron, Adrien-César",1801-1830
13597360,Révélations puisées dans les cartons des comités de salut public ou Mémoires (inédits) de Senart,1824,fre,Tastu,1801-1830
13253450,"Beiträge zur nähern Kenntnis des Gehirns in Hinsicht auf Physiologie, Medium und Chirurgie",1806,ger,Breitkopf & Härtel,1801-1830
15509939,"Réponse du peuple belgique au soi-disant Manifeste ou Déclaration de l'Empereur & Roi, Leopold II, se-disant Duc de Brabant, de Limbourg, de Luxembourg, de Gueldre, &c. &c",1790,fre,A La Liberté,1751-1800
13194505,"Lettres sur des sujets religieux, ou, Correspondance entre un ministre dissident, à Birmingham, et un catholique romain (laique)",1829,fre,Demengeot & Ad. Weissenbruch,1801-1830
11553929,Premier système pour la suppression du mouvement de lacet des voitures de chemin de fer,1853,fre,"Vanbuggenhoudt, J.",1831-1860
13222602,L'ombre de Diderot et le bossu du marais,1819,fre,,1801-1830
13229036,Nuovo prospetto della scienze economiche (...),1815,ita,,1801-1830
11340561,Antidote contre le somnambulisme [...],1814,fre,,1801-1830
12406023,Studj statistici su Roma e la parte occidentale degli stati Romani,1832,ita,Presso Antonio Boulzaler,1831-1860
13105122,"Sermons et discours de Ioann Levanda, archiprêtre de la cathédrale Sainte-Sophie de Kiev [Slova i Rěchi Ioanna Levandy, Protoiěreia Kiěvo-Sofiiskago Sobora]",1821,rus,Tipografii Imperatorskikhʹ Teatrovʹ,1801-1830
12453864,Oeuvres facétieuses de Henri Delmotte,1841,fre,,1831-1860
12170689,Ueber Pharmacopoeen überhaupt und die neu zu bearbeitende [...],1835,ger,,1831-1860
11684230,Nouveau dictionnaire des secrets des arts et métiers,1825,fre,Corbet,1801-1830
15771476,Le prévot de Paris (1369),1836,fre,"Dondey-Dupré, Veuve De Prosper",1831-1860
12174443,Notice sur l'eau minérale de Schwalheim,1857,fre,,1831-1860
12152755,"De la nouvelle école de chirurgie dentaire, ou de la guérison substituée à l'extraction",1862,fre,,1861-1890
13330436,"La soirée amusante, ou un père à ses enfants",1809,fre,Prignet,1801-1830
13556450,Lettres sur quelques antiquités d'Allemagne peu connues en France,1824,fre,"Maze, Nicolas",1801-1830
13625138,Succincta descriptio febris epidemicae Malagae nuper saevientis() edita jussu DPetri Truxillo rerum militarium civiliumque rectoris Malaga ex hisponico in latinum versa a Iosepho Salomone Frank,1805,lat,,1801-1830
13397456,Du perfectionnement moral ou de l'éducation de soi-même,1828,fre,Wahlen,1801-1830
11780297,"A memoir of Central India, including Malwa, and adjoining provinces",1824,eng,"Kingsbury, Parbury, & Allen",1801-1830
12667165,Pharmacopée universelle ou conspectus des pharmacopées [...],1828,fre,"Baillière, J. B.",1801-1830
13083571,"Précis historique sur les fêtes, les spectacles et les réjouissances publiques (...) par Claude Ruggieri",1830,fre,Barba,1831-1860
13083571,"Précis historique sur les fêtes, les spectacles et les réjouissances publiques (...) par Claude Ruggieri",1830,fre,"Ruggieri, Claude",1831-1860
13083571,"Précis historique sur les fêtes, les spectacles et les réjouissances publiques (...) par Claude Ruggieri",1830,fre,Bachelier,1831-1860
13083571,"Précis historique sur les fêtes, les spectacles et les réjouissances publiques (...) par Claude Ruggieri",1830,fre,Delaunay,1831-1860
15566065,"Christelicke gedichten ghemaeckt tot lof van t'bestandt ende vrede. Mitsgaders een Echo ofte weder-galm, op't bestandt ende vrede. Ende noch een Nederlandts wellecom-dicht. Retrograde .",1609,dut,Unknown,1600-1750
13292706,Observations sur l'Iliade d'Homère,1829,fre,Librairie De Firmin-Didot & Cie,1801-1830
12170151,The chemical decompositions of the London Pharmacopoeia,1821,eng,,1801-1830
22563242,"Le corset vert, comédie en trois actes de Pavel Sumarokov [Zelenoj Korsetʹ Komedija Vʹ trekhʹ dejstvijakhʹ Pavla Sumarokova]",1805,rus,Tipografija Imperatorskoj Akademii Nauk,1801-1830
15509832,"Rareté du numéraire dans les Provinces belgiques, ses causes, ses remèdes, &c. Ouvrage refuté par Mr. Veydt",1790,fre,Unknown,1751-1800
18499098,"Methodus tripartita, sive Praxis brevis et clara adjuvandi agonizantes, ut piè & christianè moriantur, ex variis auctoribus, ad usum confessariorum & morientium solatium collecta, latine, gallice & flandricè. Exhibia per R.P.S.C.E. Subnectuntur aliquot resolutiones quoad sacramentorum administrationem in casu necessitatis",1701,lat,"De Smedt, Joannes",1600-1750
12982019,Descriptio graminum in Gallia et Germania,1802,lat,,1801-1830
12980525,"Naturgeschichte des Hausschwammes, des Mauersalzes und des Mosaischen Häuser-Aussatzes, (...)",1809,ger,Karl Christoph Stiller,1801-1830
11788213,"Catalogue des ouvrages mis à l'Index, contenant le nom de tous les livres condamnés par la cour de Rome",1828,fre,,1801-1830
18336655,"D'Amerikanen oft Alzire treur-spel. Op den zin. Dolen is Menschelyk, Vergeven Goddelyk. Door F. de la Fontaine",1739,dut,"Jacobs, Weduwe Guillaume",1600-1750
12710920,"Étude sur la fièvre puerpérale épidémique, et en particulier sur l'épidémie qui a regné à Dunkerque, du mois de juin 1854 au mois de mars 1855",1856,fre,Labé,1831-1860
11338853,Olympia,1838,eng,Fr. Beck'S Universitäts-Buchhandlung,1831-1860
17684784,Analyse chimique et microscopique des urines,1900,fre,Société Royale De Pharmacie,1891-1901
12290034,Etudes sur l'article 67 du code de commerce,1856,fre,,1831-1860
13075011,Esope à la Cour,1816,fre,"Égron, Adrien-César",1801-1830
13005794,Sechs Satiren übersetzt im Versmasze des Originals mit Anmerkungen und beigefügtem Texte,1822,ger,"Nasse, Franz Wilhelm",1801-1830
15508146,"[1790 05 29] Dépêche écrite par LL. AA. RR. les Sérénissimes (ci-devant) gouverneurs-généraux des Pays-Bas, au général d'artillerie, Baron de Bender, datée de Bonn, du 29 mai 1790 (veille de la conspiration de Bruxelles)",1790,fre,Unknown,1751-1800
18430045,"Formulario y estilo curioso de escrivir cartas missivas, segun la orden que al presente se guarda: y la que deven tener qualesquier prelados, y Señores, en las que escrivieren a todo genero de personas. Hecho y recopilado de conceptos de celebres escriptores. Por Juan Vicente Peligero natural de la ciudad de Valencia",1602,spa,"Velpius, Rutgerus",1600-1750
15200404,"Le Philinte de Moliere, ou La suite du Misanthrope, comédie, en cinq actes et en vers. Par P.F.N. Fabre-d'Eglantine. Représentée au théâtre françois, le 22 février 1790 .",1791,fre,"De Boubers, Jean-Louis",1751-1800
15200404,"Le Philinte de Moliere, ou La suite du Misanthrope, comédie, en cinq actes et en vers. Par P.F.N. Fabre-d'Eglantine. Représentée au théâtre françois, le 22 février 1790 .",1791,fre,Unknown,1751-1800
13259256,Traité de la péritonite puerpérale,1830,fre,Gabon,1831-1860
13027381,Recherches sur la nature et les lois de l'imagination,1807,fre,,1801-1830
12293638,De la contrainte par corps en matière civile et commerciale [...],1829,fre,L'Huillier,1801-1830
